92.9037269244855,702.158469026122,336.92303853828776,724.0576826998155,88.07696146171226,755.9423173001845,332.0962730755145,777.841530973878,###
185.12390338818565,111.57419608586218,209.30970483152277,125.68259814078928,128.69029516847723,208.31740185921072,152.87609661181435,222.42580391413782,###
439.838508868811,516.4514305273893,539.9434874948302,529.8675869920494,435.0565125051698,552.1324130079506,535.161491131189,565.5485694726107,###
434.88394561434586,556.3444027227378,592.6874609111735,575.8136235588133,432.31253908882644,577.1863764411867,590.1160543856541,596.6555972772622,###
791.6082632209767,571.8831019512239,882.7507185230952,584.4151744654305,787.2492814769048,603.5848255345695,878.3917367790233,616.1168980487761,###
786.7690466220179,607.829802733837,905.8895853784829,622.3314318274778,784.1104146215171,629.6685681725222,903.2309533779821,644.170197266163,###
792.0756945994366,665.1429395920339,884.5464426707189,675.0505503604005,788.4535573292811,698.9494496395995,880.9243054005634,708.8570604079661,###
790.0713757116733,703.3507209459889,857.6682504329793,710.7441320607627,788.3317495670207,719.2558679392373,855.9286242883267,726.6492790540111,###
791.1332936500086,758.2136581726656,941.3093600218597,773.9664067924265,787.6906399781403,791.0335932075735,937.8667063499914,806.7863418273344,###
797.1743172264775,797.2095239344994,949.7298617880093,808.8630995031588,795.2701382119907,822.1369004968412,947.8256827735225,833.7904760655006,###
1140.2718545021937,707.0711301655248,1260.4504516592278,721.1461003384002,1136.5495483407722,738.8538996615998,1256.7281454978063,752.9288698344752,###
1138.7325887438471,742.8830610396236,1238.9684709327048,755.2833804637935,1136.0315290672952,764.7166195362065,1236.2674112561529,777.1169389603764,###
1151.2349031337815,799.3651456301347,1224.0383615245871,804.7183172450026,1148.9616384754129,830.2816827549974,1221.7650968662185,835.6348543698653,###
1152.4651400193836,835.9881112251294,1196.4176240753393,838.0324070234352,1151.5823759246607,854.9675929765648,1195.5348599806164,857.0118887748706,###
0.14096953538638246,1073.492227427572,56.13171544307328,1074.5102513471547,-0.13171544307328276,1088.4897486528453,55.85903046461362,1089.507772572428,###
0.8536537762983443,1115.5341189446892,49.842080181420314,1114.4691877967045,1.1579198185796855,1129.5308122032955,50.146346223701656,1128.4658810553108,###
351.175601445989,1072.4912966005602,399.1647408828727,1073.5123235871454,350.8352591171273,1088.4876764128546,398.824398554011,1089.5087033994398,###
