26,333,41,333,26,366,41,366,
42,333,57,333,42,366,57,366,
58,333,73,333,58,366,73,366,
74,333,89,333,74,366,89,366,
90,333,105,333,90,366,105,366,
106,333,121,333,106,366,121,366,
122,333,137,333,122,366,137,366,
138,333,153,333,138,366,153,366,
345,279,360,279,345,320,360,320,
361,279,376,279,361,320,376,320,
377,279,392,279,377,320,392,320,
393,279,408,279,393,320,408,320,
409,279,424,279,409,320,424,320,
425,279,440,279,425,320,440,320,
441,279,456,279,441,320,456,320,
457,279,472,279,457,320,472,320,
473,279,488,279,473,320,488,320,
489,279,504,279,489,320,504,320,
505,279,520,279,505,320,520,320,
521,279,536,279,521,320,536,320,
537,279,552,279,537,320,552,320,
553,279,568,279,553,320,568,320,
569,279,584,279,569,320,584,320,
585,279,600,279,585,320,600,320,
601,279,616,279,601,320,616,320,
617,279,632,279,617,320,632,320,
633,279,648,279,633,320,648,320,
649,279,664,279,649,320,664,320,
352,332,367,332,352,354,367,354,
368,332,383,332,368,354,383,354,
384,332,399,332,384,354,399,354,
396,333,411,333,396,351,411,351,
412,333,427,333,412,351,427,351,
423,331,438,331,423,352,438,352,
439,331,454,331,439,352,454,352,
455,331,470,331,455,352,470,352,
471,331,486,331,471,352,486,352,
487,331,502,331,487,352,502,352,
500,330,515,330,500,349,515,349,
516,330,531,330,516,349,531,349,
528,330,543,330,528,351,543,351,
544,330,559,330,544,351,559,351,
560,330,575,330,560,351,575,351,
576,330,591,330,576,351,591,351,
584,329,599,329,584,347,599,347,
600,329,615,329,600,347,615,347,
616,329,631,329,616,347,631,347,
632,329,647,329,632,347,647,347,
648,329,663,329,648,347,663,347,
