74,266,89,266,74,344,89,344,
90,266,105,266,90,344,105,344,
106,266,121,266,106,344,121,344,
122,266,137,266,122,344,137,344,
138,266,153,266,138,344,153,344,
154,266,169,266,154,344,169,344,
170,266,185,266,170,344,185,344,
186,266,201,266,186,344,201,344,
202,266,217,266,202,344,217,344,
218,266,233,266,218,344,233,344,
234,266,249,266,234,344,249,344,
250,266,265,266,250,344,265,344,
266,266,281,266,266,344,281,344,
282,266,297,266,282,344,297,344,
298,266,313,266,298,344,313,344,
314,266,329,266,314,344,329,344,
