324,459,339,459,324,477,339,477,
340,459,355,459,340,477,355,477,
356,459,371,459,356,477,371,477,
372,459,387,459,372,477,387,477,
388,459,403,459,388,477,403,477,
99,302,114,302,99,341,114,341,
115,302,130,302,115,341,130,341,
131,302,146,302,131,341,146,341,
147,302,162,302,147,341,162,341,
163,302,178,302,163,341,178,341,
179,302,194,302,179,341,194,341,
195,302,210,302,195,341,210,341,
211,302,226,302,211,341,226,341,
353,282,368,282,353,332,368,332,
369,282,384,282,369,332,384,332,
385,282,400,282,385,332,400,332,
401,282,416,282,401,332,416,332,
417,282,432,282,417,332,432,332,
433,282,448,282,433,332,448,332,
449,282,464,282,449,332,464,332,
465,282,480,282,465,332,480,332,
485,280,500,280,485,324,500,324,
501,280,516,280,501,324,516,324,
517,280,532,280,517,324,532,324,
533,280,548,280,533,324,548,324,
553,276,568,276,553,320,568,320,
569,276,584,276,569,320,584,320,
585,276,600,276,585,320,600,320,
601,276,616,276,601,320,616,320,
617,276,632,276,617,320,632,320,
633,276,648,276,633,320,648,320,
649,276,664,276,649,320,664,320,
665,276,680,276,665,320,680,320,
681,276,696,276,681,320,696,320,
697,276,712,276,697,320,712,320,
713,276,728,276,713,320,728,320,
729,276,744,276,729,320,744,320,
745,276,760,276,745,320,760,320,
346,439,361,439,346,457,361,457,
362,439,377,439,362,457,377,457,
378,439,393,439,378,457,393,457,
388,439,403,439,388,456,403,456,
404,439,419,439,404,456,419,456,
420,439,435,439,420,456,435,456,
431,438,446,438,431,456,446,456,
225,295,240,295,225,341,240,341,
241,295,256,295,241,341,256,341,
257,295,272,295,257,341,272,341,
273,295,288,295,273,341,288,341,
289,295,304,295,289,341,304,341,
305,295,320,295,305,341,320,341,
321,295,336,295,321,341,336,341,
337,295,352,295,337,341,352,341,
404,460,419,460,404,477,419,477,
423,461,438,461,423,476,438,476,
439,461,454,461,439,476,454,476,
453,456,468,456,453,477,468,477,
739,401,754,401,739,422,754,422,
755,401,770,401,755,422,770,422,
765,406,780,406,765,420,780,420,
736,422,751,422,736,440,751,440,
752,422,767,422,752,440,767,440,
768,422,783,422,768,440,783,440,
775,424,790,424,775,444,790,444,
