1,36,16,36,1,128,16,128,
17,36,32,36,17,128,32,128,
33,36,48,36,33,128,48,128,
49,36,64,36,49,128,64,128,
65,36,80,36,65,128,80,128,
81,36,96,36,81,128,96,128,
97,36,112,36,97,128,112,128,
113,36,128,36,113,128,128,128,
129,36,144,36,129,128,144,128,
145,36,160,36,145,128,160,128,
161,36,176,36,161,128,176,128,
180,7,195,7,180,116,195,116,
196,7,211,7,196,116,211,116,
212,7,227,7,212,116,227,116,
228,7,243,7,228,116,243,116,
244,7,259,7,244,116,259,116,
260,7,275,7,260,116,275,116,
276,7,291,7,276,116,291,116,
292,7,307,7,292,116,307,116,
308,7,323,7,308,116,323,116,
324,7,339,7,324,116,339,116,
340,7,355,7,340,116,355,116,
356,7,371,7,356,116,371,116,
372,7,387,7,372,116,387,116,
388,7,403,7,388,116,403,116,
398,40,413,40,398,96,413,96,
414,40,429,40,414,96,429,96,
430,40,445,40,430,96,445,96,
459,38,474,38,459,120,474,120,
475,38,490,38,475,120,490,120,
491,38,506,38,491,120,506,120,
507,38,522,38,507,120,522,120,
523,38,538,38,523,120,538,120,
539,38,554,38,539,120,554,120,
555,38,570,38,555,120,570,120,
571,38,586,38,571,120,586,120,
587,38,602,38,587,120,602,120,
603,38,618,38,603,120,618,120,
613,23,628,23,613,99,628,99,
629,23,644,23,629,99,644,99,
645,23,660,23,645,99,660,99,
661,23,676,23,661,99,676,99,
677,23,692,23,677,99,692,99,
693,23,708,23,693,99,708,99,
709,23,724,23,709,99,724,99,
725,23,740,23,725,99,740,99,
741,23,756,23,741,99,756,99,
204,109,219,109,204,185,219,185,
220,109,235,109,220,185,235,185,
236,109,251,109,236,185,251,185,
252,109,267,109,252,185,267,185,
268,109,283,109,268,185,283,185,
284,109,299,109,284,185,299,185,
300,109,315,109,300,185,315,185,
316,109,331,109,316,185,331,185,
332,109,347,109,332,185,347,185,
341,106,356,106,341,178,356,178,
357,106,372,106,357,178,372,178,
373,106,388,106,373,178,388,178,
389,106,404,106,389,178,404,178,
405,106,420,106,405,178,420,178,
421,106,436,106,421,178,436,178,
437,106,452,106,437,178,452,178,
453,106,468,106,453,178,468,178,
469,106,484,106,469,178,484,178,
485,106,500,106,485,178,500,178,
501,106,516,106,501,178,516,178,
517,106,532,106,517,178,532,178,
