194,319,209,319,194,324,209,324,
180,326,195,326,180,329,195,329,
185,326,200,326,185,330,200,330,
201,326,216,326,201,330,216,330,
206,327,221,327,206,330,221,330,
184,329,199,329,184,337,199,337,
200,329,215,329,200,337,215,337,
184,336,199,336,184,344,199,344,
200,336,215,336,200,344,215,344,
203,353,218,353,203,355,218,355,
113,363,128,363,113,366,128,366,
95,362,110,362,95,366,110,366,
76,362,91,362,76,366,91,366,
38,361,53,361,38,365,53,365,
68,343,83,343,68,361,83,361,
84,343,99,343,84,361,99,361,
100,343,115,343,100,361,115,361,
116,343,131,343,116,361,131,361,
198,390,213,390,198,394,213,394,
198,378,213,378,198,382,213,382,
519,298,534,298,519,307,534,307,
535,298,550,298,535,307,550,307,
551,298,566,298,551,307,566,307,
567,298,582,298,567,307,582,307,
518,279,533,279,518,288,533,288,
534,279,549,279,534,288,549,288,
550,279,565,279,550,288,565,288,
566,279,581,279,566,288,581,288,
524,259,539,259,524,266,539,266,
540,259,555,259,540,266,555,266,
519,267,534,267,519,274,534,274,
535,267,550,267,535,274,550,274,
551,267,566,267,551,274,566,274,
498,262,513,262,498,271,513,271,
514,262,529,262,514,271,529,271,
524,246,539,246,524,252,539,252,
518,324,533,324,518,331,533,331,
517,339,532,339,517,348,532,348,
539,245,554,245,539,251,554,251,
553,245,568,245,553,250,568,250,
565,244,580,244,565,249,580,249,
535,323,550,323,535,330,550,330,
536,338,551,338,536,346,551,346,
