92,262,107,262,92,352,107,352,
108,262,123,262,108,352,123,352,
124,262,139,262,124,352,139,352,
140,262,155,262,140,352,155,352,
156,262,171,262,156,352,171,352,
172,262,187,262,172,352,187,352,
188,262,203,262,188,352,203,352,
204,262,219,262,204,352,219,352,
220,262,235,262,220,352,235,352,
236,262,251,262,236,352,251,352,
268,264,283,264,268,351,283,351,
284,264,299,264,284,351,299,351,
300,264,315,264,300,351,315,351,
316,264,331,264,316,351,331,351,
332,264,347,264,332,351,347,351,
348,264,363,264,348,351,363,351,
364,264,379,264,364,351,379,351,
380,264,395,264,380,351,395,351,
396,264,411,264,396,351,411,351,
412,264,427,264,412,351,427,351,
428,264,443,264,428,351,443,351,
444,264,459,264,444,351,459,351,
460,264,475,264,460,351,475,351,
491,267,506,267,491,364,506,364,
507,267,522,267,507,364,522,364,
523,267,538,267,523,364,538,364,
539,267,554,267,539,364,554,364,
555,267,570,267,555,364,570,364,
571,267,586,267,571,364,586,364,
587,267,602,267,587,364,602,364,
603,267,618,267,603,364,618,364,
619,267,634,267,619,364,634,364,
635,267,650,267,635,364,650,364,
651,267,666,267,651,364,666,364,
129,389,144,389,129,433,144,433,
145,389,160,389,145,433,160,433,
161,389,176,389,161,433,176,433,
177,389,192,389,177,433,192,433,
193,389,208,389,193,433,208,433,
209,389,224,389,209,433,224,433,
233,386,248,386,233,446,248,446,
249,386,264,386,249,446,264,446,
265,386,280,386,265,446,280,446,
281,386,296,386,281,446,296,446,
297,386,312,386,297,446,312,446,
313,386,328,386,313,446,328,446,
329,386,344,386,329,446,344,446,
345,386,360,386,345,446,360,446,
355,388,370,388,355,445,370,445,
371,388,386,388,371,445,386,445,
387,388,402,388,387,445,402,445,
403,388,418,388,403,445,418,445,
419,388,434,388,419,445,434,445,
435,388,450,388,435,445,450,445,
451,388,466,388,451,445,466,445,
467,388,482,388,467,445,482,445,
483,388,498,388,483,445,498,445,
499,388,514,388,499,445,514,445,
515,388,530,388,515,445,530,445,
532,388,547,388,532,450,547,450,
548,388,563,388,548,450,563,450,
564,388,579,388,564,450,579,450,
580,388,595,388,580,450,595,450,
596,388,611,388,596,450,611,450,
612,388,627,388,612,450,627,450,
