45,194,60,194,45,344,60,344,
61,194,76,194,61,344,76,344,
77,194,92,194,77,344,92,344,
93,194,108,194,93,344,108,344,
109,194,124,194,109,344,124,344,
125,194,140,194,125,344,140,344,
1,370,16,370,1,375,16,375,
1,368,16,368,1,371,16,371,
190,242,205,242,190,344,205,344,
206,242,221,242,206,344,221,344,
222,242,237,242,222,344,237,344,
238,242,253,242,238,344,253,344,
254,242,269,242,254,344,269,344,
270,242,285,242,270,344,285,344,
286,242,301,242,286,344,301,344,
302,242,317,242,302,344,317,344,
318,242,333,242,318,344,333,344,
334,242,349,242,334,344,349,344,
350,242,365,242,350,344,365,344,
366,242,381,242,366,344,381,344,
382,242,397,242,382,344,397,344,
398,242,413,242,398,344,413,344,
414,242,429,242,414,344,429,344,
430,242,445,242,430,344,445,344,
446,242,461,242,446,344,461,344,
462,242,477,242,462,344,477,344,
478,242,493,242,478,344,493,344,
494,242,509,242,494,344,509,344,
510,242,525,242,510,344,525,344,
