249,232,264,232,249,257,264,257,
265,232,280,232,265,257,280,257,
281,232,296,232,281,257,296,257,
297,232,312,232,297,257,312,257,
313,232,328,232,313,257,328,257,
329,232,344,232,329,257,344,257,
345,233,360,233,345,257,360,257,
361,233,376,233,361,257,376,257,
374,234,389,234,374,257,389,257,
390,234,405,234,390,257,405,257,
406,234,421,234,406,257,421,257,
422,234,437,234,422,257,437,257,
438,234,453,234,438,257,453,257,
454,234,469,234,454,257,469,257,
470,234,485,234,470,257,485,257,
486,234,501,234,486,257,501,257,
662,269,677,269,662,289,677,289,
678,269,693,269,678,289,693,289,
694,269,709,269,694,289,709,289,
612,269,627,269,612,291,627,291,
628,269,643,269,628,291,643,291,
644,269,659,269,644,291,659,291,
589,270,604,270,589,290,604,290,
522,269,537,269,522,291,537,291,
538,269,553,269,538,291,553,291,
554,269,569,269,554,291,569,291,
570,269,585,269,570,291,585,291,
472,269,487,269,472,292,487,292,
488,269,503,269,488,292,503,292,
504,269,519,269,504,292,519,292,
360,264,375,264,360,293,375,293,
376,264,391,264,376,293,391,293,
392,264,407,264,392,293,407,293,
408,264,423,264,408,293,423,293,
424,264,439,264,424,293,439,293,
440,264,455,264,440,293,455,293,
248,264,263,264,248,294,263,294,
264,264,279,264,264,294,279,294,
280,264,295,264,280,294,295,294,
296,264,311,264,296,294,311,294,
312,264,327,264,312,294,327,294,
328,264,343,264,328,294,343,294,
249,305,264,305,249,333,264,333,
265,305,280,305,265,333,280,333,
281,305,296,305,281,333,296,333,
297,305,312,305,297,333,312,333,
313,305,328,305,313,333,328,333,
329,305,344,305,329,333,344,333,
345,305,360,305,345,333,360,333,
361,305,376,305,361,333,376,333,
377,305,392,305,377,333,392,333,
401,303,416,303,401,329,416,329,
417,303,432,303,417,329,432,329,
433,303,448,303,433,329,448,329,
449,303,464,303,449,329,464,329,
465,303,480,303,465,329,480,329,
481,303,496,303,481,329,496,329,
497,303,512,303,497,329,512,329,
255,344,270,344,255,370,270,370,
271,344,286,344,271,370,286,370,
287,344,302,344,287,370,302,370,
303,344,318,344,303,370,318,370,
319,344,334,344,319,370,334,370,
335,344,350,344,335,370,350,370,
349,343,364,343,349,366,364,366,
365,343,380,343,365,366,380,366,
372,340,387,340,372,366,387,366,
388,340,403,340,388,366,403,366,
404,340,419,340,404,366,419,366,
420,340,435,340,420,366,435,366,
436,340,451,340,436,366,451,366,
445,339,460,339,445,363,460,363,
461,339,476,339,461,363,476,363,
477,339,492,339,477,363,492,363,
493,336,508,336,493,362,508,362,
509,336,524,336,509,362,524,362,
525,336,540,336,525,362,540,362,
541,336,556,336,541,362,556,362,
557,336,572,336,557,362,572,362,
573,336,588,336,573,362,588,362,
586,333,601,333,586,357,601,357,
602,333,617,333,602,357,617,357,
618,333,633,333,618,357,633,357,
634,333,649,333,634,357,649,357,
650,333,665,333,650,357,665,357,
666,333,681,333,666,357,681,357,
682,333,697,333,682,357,697,357,
688,333,703,333,688,354,703,354,
704,333,719,333,704,354,719,354,
256,380,271,380,256,408,271,408,
272,380,287,380,272,408,287,408,
288,380,303,380,288,408,303,408,
304,380,319,380,304,408,319,408,
320,380,335,380,320,408,335,408,
336,380,351,380,336,408,351,408,
353,380,368,380,353,403,368,403,
365,379,380,379,365,402,380,402,
381,379,396,379,381,402,396,402,
396,370,411,370,396,401,411,401,
412,370,427,370,412,401,427,401,
428,370,443,370,428,401,443,401,
444,370,459,370,444,401,459,401,
460,370,475,370,460,401,475,401,
476,370,491,370,476,401,491,401,
490,372,505,372,490,396,505,396,
506,372,521,372,506,396,521,396,
522,372,537,372,522,396,537,396,
532,369,547,369,532,394,547,394,
548,369,563,369,548,394,563,394,
564,369,579,369,564,394,579,394,
580,369,595,369,580,394,595,394,
596,369,611,369,596,394,611,394,
1,224,16,224,1,256,16,256,
17,224,32,224,17,256,32,256,
33,224,48,224,33,256,48,256,
1,310,16,310,1,330,16,330,
14,309,29,309,14,330,29,330,
30,309,45,309,30,330,45,330,
46,309,61,309,46,330,61,330,
62,309,77,309,62,330,77,330,
78,309,93,309,78,330,93,330,
1,345,16,345,1,357,16,357,
17,345,32,345,17,357,32,357,
33,345,48,345,33,357,48,357,
49,345,64,345,49,357,64,357,
65,345,80,345,65,357,80,357,
81,345,96,345,81,357,96,357,
