99,10,114,10,99,48,114,48,
115,10,130,10,115,48,130,48,
131,10,146,10,131,48,146,48,
555,92,570,92,555,127,570,127,
571,92,586,92,571,127,586,127,
587,92,602,92,587,127,602,127,
603,92,618,92,603,127,618,127,
619,92,634,92,619,127,634,127,
635,92,650,92,635,127,650,127,
651,92,666,92,651,127,666,127,
674,96,689,96,674,118,689,118,
690,96,705,96,690,118,705,118,
706,96,721,96,706,118,721,118,
722,96,737,96,722,118,737,118,
738,96,753,96,738,118,753,118,
752,95,767,95,752,116,767,116,
768,95,783,95,768,116,783,116,
784,95,799,95,784,116,799,116,
797,95,812,95,797,116,812,116,
813,95,828,95,813,116,828,116,
829,95,844,95,829,116,844,116,
845,95,860,95,845,116,860,116,
861,95,876,95,861,116,876,116,
877,95,892,95,877,116,892,116,
