212,32,227,32,212,748,227,748,
228,32,243,32,228,748,243,748,
244,32,259,32,244,748,259,748,
260,32,275,32,260,748,275,748,
276,32,291,32,276,748,291,748,
292,32,307,32,292,748,307,748,
308,32,323,32,308,748,323,748,
324,32,339,32,324,748,339,748,
340,32,355,32,340,748,355,748,
356,32,371,32,356,748,371,748,
372,32,387,32,372,748,387,748,
71,95,86,95,71,135,86,135,
87,95,102,95,87,135,102,135,
103,95,118,95,103,135,118,135,
119,95,134,95,119,135,134,135,
73,144,88,144,73,165,88,165,
89,144,104,144,89,165,104,165,
105,144,120,144,105,165,120,165,
74,163,89,163,74,180,89,180,
90,163,105,163,90,180,105,180,
106,163,121,163,106,180,121,180,
478,95,493,95,478,135,493,135,
494,95,509,95,494,135,509,135,
510,95,525,95,510,135,525,135,
526,95,541,95,526,135,541,135,
542,95,557,95,542,135,557,135,
558,95,573,95,558,135,573,135,
506,154,521,154,506,175,521,175,
522,154,537,154,522,175,537,175,
464,198,479,198,464,218,479,218,
480,198,495,198,480,218,495,218,
496,198,511,198,496,218,511,218,
512,198,527,198,512,218,527,218,
464,229,479,229,464,245,479,245,
480,229,495,229,480,245,495,245,
487,250,502,250,487,298,502,298,
503,250,518,250,503,298,518,298,
519,250,534,250,519,298,534,298,
535,250,550,250,535,298,550,298,
459,292,474,292,459,313,474,313,
475,292,490,292,475,313,490,313,
491,292,506,292,491,313,506,313,
507,292,522,292,507,313,522,313,
523,292,538,292,523,313,538,313,
444,398,459,398,444,411,459,411,
460,398,475,398,460,411,475,411,
476,398,491,398,476,411,491,411,
492,398,507,398,492,411,507,411,
438,459,453,459,438,472,453,472,
454,459,469,459,454,472,469,472,
437,472,452,472,437,482,452,482,
449,472,464,472,449,483,464,483,
465,472,480,472,465,483,480,483,
485,443,500,443,485,462,500,462,
501,443,516,443,501,462,516,462,
436,501,451,501,436,570,451,570,
452,501,467,501,452,570,467,570,
468,501,483,501,468,570,483,570,
404,490,419,490,404,560,419,560,
420,490,435,490,420,560,435,560,
383,416,398,416,383,456,398,456,
379,464,394,464,379,493,394,493,
377,518,392,518,377,552,392,552,
397,568,412,568,397,641,412,641,
413,568,428,568,413,641,428,641,
429,568,444,568,429,641,444,641,
420,641,435,641,420,716,435,716,
436,641,451,641,436,716,451,716,
375,599,390,599,375,676,390,676,
391,599,406,599,391,676,406,676,
380,674,395,674,380,713,395,713,
396,674,411,674,396,713,411,713,
133,666,148,666,133,783,148,783,
149,666,164,666,149,783,164,783,
174,761,189,761,174,799,189,799,
190,761,205,761,190,799,205,799,
206,761,221,761,206,799,221,799,
222,761,237,761,222,799,237,799,
238,761,253,761,238,799,253,799,
254,761,269,761,254,799,269,799,
270,761,285,761,270,799,285,799,
286,761,301,761,286,799,301,799,
302,761,317,761,302,799,317,799,
318,761,333,761,318,799,333,799,
334,761,349,761,334,799,349,799,
350,761,365,761,350,799,365,799,
444,425,459,425,444,440,459,440,
460,425,475,425,460,440,475,440,
587,407,602,407,587,441,602,441,
