180,306,195,306,180,401,195,401,
196,306,211,306,196,401,211,401,
212,306,227,306,212,401,227,401,
228,306,243,306,228,401,243,401,
244,306,259,306,244,401,259,401,
260,306,275,306,260,401,275,401,
276,306,291,306,276,401,291,401,
292,306,307,306,292,401,307,401,
308,306,323,306,308,401,323,401,
324,306,339,306,324,401,339,401,
340,306,355,306,340,401,355,401,
356,306,371,306,356,401,371,401,
372,306,387,306,372,401,387,401,
388,306,403,306,388,401,403,401,
404,306,419,306,404,401,419,401,
420,306,435,306,420,401,435,401,
436,306,451,306,436,401,451,401,
452,306,467,306,452,401,467,401,
468,306,483,306,468,401,483,401,
484,306,499,306,484,401,499,401,
500,306,515,306,500,401,515,401,
516,306,531,306,516,401,531,401,
532,306,547,306,532,401,547,401,
548,306,563,306,548,401,563,401,
564,306,579,306,564,401,579,401,
580,306,595,306,580,401,595,401,
154,402,169,402,154,490,169,490,
170,402,185,402,170,490,185,490,
186,402,201,402,186,490,201,490,
202,402,217,402,202,490,217,490,
218,402,233,402,218,490,233,490,
234,402,249,402,234,490,249,490,
250,402,265,402,250,490,265,490,
266,402,281,402,266,490,281,490,
282,402,297,402,282,490,297,490,
298,402,313,402,298,490,313,490,
314,402,329,402,314,490,329,490,
330,402,345,402,330,490,345,490,
346,402,361,402,346,490,361,490,
362,402,377,402,362,490,377,490,
378,402,393,402,378,490,393,490,
394,402,409,402,394,490,409,490,
410,402,425,402,410,490,425,490,
426,402,441,402,426,490,441,490,
442,402,457,402,442,490,457,490,
458,402,473,402,458,490,473,490,
474,402,489,402,474,490,489,490,
490,402,505,402,490,490,505,490,
506,402,521,402,506,490,521,490,
522,402,537,402,522,490,537,490,
538,402,553,402,538,490,553,490,
554,402,569,402,554,490,569,490,
570,402,585,402,570,490,585,490,
586,402,601,402,586,490,601,490,
602,402,617,402,602,490,617,490,
618,402,633,402,618,490,633,490,
634,402,649,402,634,490,649,490,
650,402,665,402,650,490,665,490,
666,402,681,402,666,490,681,490,
682,402,697,402,682,490,697,490,
698,402,713,402,698,490,713,490,
714,402,729,402,714,490,729,490,
730,402,745,402,730,490,745,490,
746,402,761,402,746,490,761,490,
157,511,172,511,157,540,172,540,
173,511,188,511,173,540,188,540,
189,511,204,511,189,540,204,540,
205,511,220,511,205,540,220,540,
221,511,236,511,221,540,236,540,
237,511,252,511,237,540,252,540,
253,511,268,511,253,540,268,540,
269,511,284,511,269,540,284,540,
285,511,300,511,285,540,300,540,
309,503,324,503,309,535,324,535,
325,503,340,503,325,535,340,535,
341,503,356,503,341,535,356,535,
357,503,372,503,357,535,372,535,
373,503,388,503,373,535,388,535,
389,503,404,503,389,535,404,535,
405,503,420,503,405,535,420,535,
421,503,436,503,421,535,436,535,
437,503,452,503,437,535,452,535,
453,503,468,503,453,535,468,535,
469,503,484,503,469,535,484,535,
485,503,500,503,485,535,500,535,
501,503,516,503,501,535,516,535,
517,503,532,503,517,535,532,535,
527,498,542,498,527,528,542,528,
543,498,558,498,543,528,558,528,
559,498,574,498,559,528,574,528,
575,498,590,498,575,528,590,528,
591,498,606,498,591,528,606,528,
607,498,622,498,607,528,622,528,
623,498,638,498,623,528,638,528,
639,498,654,498,639,528,654,528,
655,498,670,498,655,528,670,528,
671,498,686,498,671,528,686,528,
687,498,702,498,687,528,702,528,
703,498,718,498,703,528,718,528,
