219,210,234,210,219,218,234,218,
477,5,492,5,477,125,492,125,
493,5,508,5,493,125,508,125,
509,5,524,5,509,125,524,125,
525,5,540,5,525,125,540,125,
541,5,556,5,541,125,556,125,
557,5,572,5,557,125,572,125,
573,5,588,5,573,125,588,125,
589,5,604,5,589,125,604,125,
605,5,620,5,605,125,620,125,
621,5,636,5,621,125,636,125,
637,5,652,5,637,125,652,125,
653,5,668,5,653,125,668,125,
669,5,684,5,669,125,684,125,
685,5,700,5,685,125,700,125,
701,5,716,5,701,125,716,125,
717,5,732,5,717,125,732,125,
733,5,748,5,733,125,748,125,
749,5,764,5,749,125,764,125,
765,5,780,5,765,125,780,125,
781,5,796,5,781,125,796,125,
432,200,447,200,432,211,447,211,
482,206,497,206,482,217,497,217,
535,209,550,209,535,221,550,221,
670,220,685,220,670,232,685,232,
686,220,701,220,686,232,701,232,
877,209,892,209,877,221,892,221,
893,209,908,209,893,221,908,221,
216,184,231,184,216,191,231,191,
232,184,247,184,232,191,247,191,
248,184,263,184,248,191,263,191,
317,194,332,194,317,203,332,203,
375,198,390,198,375,210,390,210,
232,211,247,211,232,221,247,221,
278,215,293,215,278,224,293,224,
294,215,309,215,294,224,309,224,
671,241,686,241,671,250,686,250,
687,241,702,241,687,250,702,250,
671,268,686,268,671,272,686,272,
687,268,702,268,687,272,702,272,
671,259,686,259,671,265,686,265,
687,259,702,259,687,265,702,265,
671,233,686,233,671,240,686,240,
687,233,702,233,687,240,702,240,
614,181,629,181,614,189,629,189,
630,181,645,181,630,189,645,189,
876,218,891,218,876,224,891,224,
892,218,907,218,892,224,907,224,
210,221,225,221,210,226,225,226,
226,221,241,221,226,226,241,226,
