132,135,147,135,132,198,147,198,
148,135,163,135,148,198,163,198,
164,135,179,135,164,198,179,198,
180,135,195,135,180,198,195,198,
196,135,211,135,196,198,211,198,
212,135,227,135,212,198,227,198,
228,135,243,135,228,198,243,198,
244,135,259,135,244,198,259,198,
260,135,275,135,260,198,275,198,
276,135,291,135,276,198,291,198,
292,135,307,135,292,198,307,198,
308,135,323,135,308,198,323,198,
324,135,339,135,324,198,339,198,
340,135,355,135,340,198,355,198,
356,135,371,135,356,198,371,198,
372,135,387,135,372,198,387,198,
388,135,403,135,388,198,403,198,
404,135,419,135,404,198,419,198,
420,135,435,135,420,198,435,198,
436,135,451,135,436,198,451,198,
452,135,467,135,452,198,467,198,
172,211,187,211,172,272,187,272,
188,211,203,211,188,272,203,272,
204,211,219,211,204,272,219,272,
220,211,235,211,220,272,235,272,
236,211,251,211,236,272,251,272,
252,211,267,211,252,272,267,272,
268,211,283,211,268,272,283,272,
284,211,299,211,284,272,299,272,
300,211,315,211,300,272,315,272,
316,211,331,211,316,272,331,272,
332,211,347,211,332,272,347,272,
348,211,363,211,348,272,363,272,
364,211,379,211,364,272,379,272,
380,211,395,211,380,272,395,272,
396,211,411,211,396,272,411,272,
412,211,427,211,412,272,427,272,
