59,272,74,272,59,378,74,378,
75,272,90,272,75,378,90,378,
91,272,106,272,91,378,106,378,
107,272,122,272,107,378,122,378,
123,272,138,272,123,378,138,378,
139,272,154,272,139,378,154,378,
155,272,170,272,155,378,170,378,
171,272,186,272,171,378,186,378,
187,272,202,272,187,378,202,378,
203,272,218,272,203,378,218,378,
219,272,234,272,219,378,234,378,
235,272,250,272,235,378,250,378,
251,272,266,272,251,378,266,378,
267,272,282,272,267,378,282,378,
283,272,298,272,283,378,298,378,
299,272,314,272,299,378,314,378,
427,234,442,234,427,335,442,335,
443,234,458,234,443,335,458,335,
459,234,474,234,459,335,474,335,
475,234,490,234,475,335,490,335,
491,234,506,234,491,335,506,335,
507,234,522,234,507,335,522,335,
523,234,538,234,523,335,538,335,
539,234,554,234,539,335,554,335,
555,234,570,234,555,335,570,335,
571,234,586,234,571,335,586,335,
587,234,602,234,587,335,602,335,
603,234,618,234,603,335,618,335,
619,234,634,234,619,335,634,335,
635,234,650,234,635,335,650,335,
651,234,666,234,651,335,666,335,
667,234,682,234,667,335,682,335,
683,234,698,234,683,335,698,335,
386,349,401,349,386,391,401,391,
402,349,417,349,402,391,417,391,
418,349,433,349,418,391,433,391,
434,349,449,349,434,391,449,391,
450,349,465,349,450,391,465,391,
466,349,481,349,466,391,481,391,
482,349,497,349,482,391,497,391,
498,349,513,349,498,391,513,391,
514,349,529,349,514,391,529,391,
530,349,545,349,530,391,545,391,
546,349,561,349,546,391,561,391,
562,349,577,349,562,391,577,391,
578,349,593,349,578,391,593,391,
594,349,609,349,594,391,609,391,
610,349,625,349,610,391,625,391,
626,349,641,349,626,391,641,391,
642,349,657,349,642,391,657,391,
658,349,673,349,658,391,673,391,
674,349,689,349,674,391,689,391,
690,349,705,349,690,391,705,391,
706,349,721,349,706,391,721,391,
722,349,737,349,722,391,737,391,
738,349,753,349,738,391,753,391,
754,349,769,349,754,391,769,391,
