189,13,204,13,189,40,204,40,
205,13,220,13,205,40,220,40,
221,13,236,13,221,40,236,40,
237,13,252,13,237,40,252,40,
262,14,277,14,262,42,277,42,
278,14,293,14,278,42,293,42,
294,14,309,14,294,42,309,42,
310,14,325,14,310,42,325,42,
326,14,341,14,326,42,341,42,
337,13,352,13,337,48,352,48,
353,13,368,13,353,48,368,48,
369,13,384,13,369,48,384,48,
385,13,400,13,385,48,400,48,
168,262,183,262,168,316,183,316,
184,262,199,262,184,316,199,316,
200,262,215,262,200,316,215,316,
216,262,231,262,216,316,231,316,
232,262,247,262,232,316,247,316,
248,262,263,262,248,316,263,316,
264,262,279,262,264,316,279,316,
280,262,295,262,280,316,295,316,
296,262,311,262,296,316,311,316,
312,262,327,262,312,316,327,316,
328,262,343,262,328,316,343,316,
344,262,359,262,344,316,359,316,
360,262,375,262,360,316,375,316,
212,317,227,317,212,397,227,397,
228,317,243,317,228,397,243,397,
244,317,259,317,244,397,259,397,
260,317,275,317,260,397,275,397,
276,317,291,317,276,397,291,397,
292,317,307,317,292,397,307,397,
308,317,323,317,308,397,323,397,
324,317,339,317,324,397,339,397,
340,317,355,317,340,397,355,397,
195,410,210,410,195,472,210,472,
211,410,226,410,211,472,226,472,
227,410,242,410,227,472,242,472,
249,411,264,411,249,476,264,476,
265,411,280,411,265,476,280,476,
281,411,296,411,281,476,296,476,
297,411,312,411,297,476,312,476,
313,411,328,411,313,476,328,476,
329,411,344,411,329,476,344,476,
345,411,360,411,345,476,360,476,
361,411,376,411,361,476,376,476,
1,26,16,26,1,325,16,325,
17,26,32,26,17,325,32,325,
33,26,48,26,33,325,48,325,
49,26,64,26,49,325,64,325,
65,26,80,26,65,325,80,325,
81,26,96,26,81,325,96,325,
97,26,112,26,97,325,112,325,
113,26,128,26,113,325,128,325,
129,26,144,26,129,325,144,325,
49,304,64,304,49,559,64,559,
65,304,80,304,65,559,80,559,
81,304,96,304,81,559,96,559,
97,304,112,304,97,559,112,559,
113,304,128,304,113,559,128,559,
129,304,144,304,129,559,144,559,
487,268,502,268,487,292,502,292,
509,267,524,267,509,296,524,296,
525,267,540,267,525,296,540,296,
541,267,556,267,541,296,556,296,
557,267,572,267,557,296,572,296,
573,267,588,267,573,296,588,296,
589,267,604,267,589,296,604,296,
