317,502,332,502,317,524,332,524,
333,502,348,502,333,524,348,524,
349,502,364,502,349,524,364,524,
365,502,380,502,365,524,380,524,
381,502,396,502,381,524,396,524,
397,502,412,502,397,524,412,524,
319,539,334,539,319,559,334,559,
335,539,350,539,335,559,350,559,
351,539,366,539,351,559,366,559,
367,539,382,539,367,559,382,559,
383,539,398,539,383,559,398,559,
399,539,414,539,399,559,414,559,
415,539,430,539,415,559,430,559,
431,539,446,539,431,559,446,559,
410,503,425,503,410,524,425,524,
426,503,441,503,426,524,441,524,
442,503,457,503,442,524,457,524,
443,538,458,538,443,559,458,559,
459,538,474,538,459,559,474,559,
475,538,490,538,475,559,490,559,
114,506,129,506,114,526,129,526,
130,506,145,506,130,526,145,526,
146,506,161,506,146,526,161,526,
162,506,177,506,162,526,177,526,
178,506,193,506,178,526,193,526,
194,506,209,506,194,526,209,526,
115,541,130,541,115,563,130,563,
131,541,146,541,131,563,146,563,
147,541,162,541,147,563,162,563,
163,541,178,541,163,563,178,563,
179,541,194,541,179,563,194,563,
195,541,210,541,195,563,210,563,
211,541,226,541,211,563,226,563,
227,541,242,541,227,563,242,563,
210,505,225,505,210,526,225,526,
226,505,241,505,226,526,241,526,
242,505,257,505,242,526,257,526,
242,541,257,541,242,561,257,561,
258,541,273,541,258,561,273,561,
274,541,289,541,274,561,289,561,
